subject_id,emotion,window_id,window_start_sec,window_end_sec,window_size_sec,overlap_sec,label_valence,SKT_mean,SKT_std,SKT_min,SKT_max,SKT_median,SKT_range,SKT_entropy,SKT_kurtosis,SKT_skewness,SKT_slope,SKT_deriv_mean,SKT_deriv_std,SKT_baseline_norm,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_median,EDA_range,EDA_entropy,EDA_kurtosis,EDA_skewness,EDA_scr_count,EDA_scr_amplitude,PPG_mean,PPG_std,PPG_min,PPG_max,PPG_range,PPG_kurtosis,PPG_skewness,PPG_meanNN,PPG_sdnn,PPG_rmssd,PPG_pnn50
32,AWE,4,40,60,20,10,8,-1.24E-13,1.165847152,-2.313320645,2.458846713,0.132867551,4.772167358,3.102610657,-0.328024588,-0.19087155,-2.93E-14,0.017065557,0.953346903,-22.01944815,7.75E-07,0.993730247,-3.234307528,1.676177144,-0.023611099,4.910484791,2.744970104,1.977500439,-1.019870162,20,0.709308908,1.031967624,41.23647886,-95.91733405,113.9448698,209.8622038,-0.895460101,-0.267137459,733.125,21.59417963,27.25058533,4
32,AWE,5,50,70,20,10,8,1.24E-13,1.284072155,-3.176654985,2.405751265,0.217937478,5.582406249,2.905128701,0.15612426,-0.591585717,-8.11E-15,-0.021097529,1.030872864,-22.0194479,9.94E-06,0.993730366,-2.187740564,2.039797306,0.095131636,4.227538109,3.114646417,-0.842179298,-0.08333724,23,0.558837707,-0.457156743,38.97248625,-79.21982673,62.06334715,141.2831739,-1.125908608,-0.313230587,721.1538462,12.25725845,18.75,0
32,AWE,6,60,80,20,10,8,-1.78E-13,1.288715791,-3.005211343,2.572137776,0.058896753,5.57734912,3.091045042,-0.140335906,-0.156522538,-1.64E-14,0.028969809,1.028373795,-22.0194482,-5.80E-06,0.993730366,-2.140348434,2.456363916,-0.033523701,4.596712112,2.995095608,-0.573760748,0.243162334,20,0.229710699,-0.015348351,38.64213272,-78.01893766,62.70379798,140.7227356,-1.108599224,-0.320621504,710.0694444,20.93325397,20.32636361,0
32,AWE,7,70,90,20,10,8,1.07E-13,1.088641266,-2.317584602,2.254674986,-0.062349474,4.572259587,3.111253987,-0.356987293,0.101728022,-1.51E-14,0.026722267,0.742376668,-22.01944792,4.05E-06,0.993730366,-1.699668169,1.931677699,-0.18660818,3.631345749,3.190302683,-1.241245151,0.225237057,21,0.202662068,-0.002670622,39.55562682,-95.39213525,71.03161702,166.4237523,-0.99718936,-0.352727527,740.625,66.44453553,39.57990665,8
32,AWE,8,80,100,20,10,8,-1.42E-13,1.696646841,-3.665122552,3.731049418,-0.050105096,7.39617197,2.89958177,0.000791983,-0.112155558,-1.36E-14,-0.029814426,1.101148342,-22.01944817,-3.74E-06,0.993730366,-1.49047327,2.533024073,-0.449096352,4.023497581,2.793260201,0.252175093,1.135544658,15,0.217914842,-0.197574439,41.69655972,-95.46605311,70.83572849,166.3017816,-1.00022044,-0.34563373,765,50.92727402,39.7082049,8
32,AWE,9,90,110,20,10,8,1.51E-13,1.610238834,-3.840753951,3.729490686,0.418553033,7.570244637,2.414794066,0.892028102,-0.877659028,-5.45E-15,-0.035816931,1.146244033,-22.01944787,-3.10E-07,0.993730426,-1.929763317,1.484668255,0.314003438,3.414431572,2.819660102,-0.744740009,-0.714399099,11,0.267137319,0.081245225,42.64305934,-90.59158462,70.43144064,161.0230253,-1.030320177,-0.355468855,720.5528846,23.52148414,17.95175827,0
32,DISGUST,0,0,20,20,10,3,-4.17E-13,1.665773097,-4.172317717,3.239103671,0.236643953,7.411421388,3.109428479,-0.336072137,-0.276048309,-1.94E-14,-0.023347932,1.078874098,-22.01944844,1.07E-07,0.993730366,-1.596818328,2.179457903,-0.174941495,3.776276112,3.112772,-0.744165421,0.262856305,4,0.662601673,-0.067290476,98.98862886,-318.7989312,529.7132915,848.5122227,3.395449544,0.173909035,824.7282609,89.00847167,94.63361991,30.43478261
32,DISGUST,1,10,30,20,10,3,-7.11E-13,1.512901383,-2.319673345,3.448391162,-0.157176593,5.768064507,3.182097698,-0.597998257,0.466179893,-1.07E-14,0.021097529,1.078874098,-22.01944874,9.96E-07,0.993730366,-1.418630123,2.922000408,-0.133276761,4.340630531,2.812399907,1.179721832,1.190441132,3,0.754248387,1.624625945,65.08783191,-208.6330916,168.2767093,376.9098009,-0.637513546,-0.394857043,808.423913,28.74065409,43.43433196,26.08695652
32,DISGUST,2,20,40,20,10,3,3.20E-13,1.529296013,-3.457674075,2.97876016,-0.112027881,6.436434235,2.987502305,-0.407244094,-0.027194839,-1.59E-14,0.01434632,1.030872864,-22.0194477,-1.78E-06,0.993730366,-1.548270226,2.64846468,-0.239196375,4.196734905,3.046107695,-0.666624308,0.469118685,18,0.032836973,-0.492919048,57.66909565,-139.7765036,99.29227485,239.0687785,-1.011008509,-0.477230828,811.1413043,30.86159316,46.27935954,34.7826087
32,DISGUST,3,30,50,20,10,3,2.31E-13,1.447897208,-3.343864625,3.438100256,-0.176047161,6.781964881,2.839450667,0.314746008,0.253105393,-1.14E-14,0.020441162,0.898665599,-22.01944779,4.08E-07,0.993730366,-1.497740149,2.998004436,-0.285401583,4.495744705,2.887769138,0.98307538,1.164711595,1,2.943172072,-0.373201156,57.20552373,-121.3957172,88.13559126,209.5313084,-1.107739271,-0.429219848,821.3315217,47.77221058,55.94138826,30.43478261
32,DISGUST,4,40,60,20,10,3,-9.77E-14,1.315916535,-2.412747103,3.175847791,-0.236788225,5.588594894,2.946852742,-0.217718579,0.587552637,3.29E-15,0.006281088,0.977886577,-22.01944812,1.07E-07,0.993730366,-1.482131362,2.830420017,-0.342030674,4.312551498,2.954152728,0.260757923,0.929063499,4,1.224792705,1.616196424,56.12850145,-118.2833653,135.5272989,253.8106641,-0.959854304,-0.385223867,819.2934783,49.37151324,48.84587745,21.73913043
32,SURPRISE,0,0,20,20,10,3,7.37E-13,1.591415788,-4.030776737,2.620570996,0.076349614,6.651347733,2.953066212,0.101225788,-0.503877774,1.82E-15,-0.018096992,1.030872864,-22.01944729,-5.78E-07,0.993730366,-1.728884101,3.57715416,-0.278567702,5.30603838,2.607898521,2.327946663,1.338153362,12,0.408315825,1.208870426,64.1295828,-345.4907872,226.3074423,571.7982294,3.35899451,-0.791222934,765.625,155.2276335,195.6722231,45.83333333
32,SURPRISE,1,10,30,20,10,3,2.22E-13,1.62031413,-3.670970096,2.533953918,0.27398658,6.204924013,1.719973094,-0.43258746,-0.161402475,-1.25E-14,0.005250941,1.147395293,-22.0194478,-1.44E-06,0.993730247,-1.860300303,4.071407795,-0.266703397,5.931708336,2.343211797,4.915630341,1.948072672,10,0.700513091,-0.295717539,48.30786905,-188.3672216,126.2656402,314.6328617,0.805555728,-0.342613782,763.125,132.1737089,150.4793772,32
32,SURPRISE,2,20,40,20,10,3,4.62E-13,1.30482825,-1.448181294,2.780701243,0.572493178,4.228882537,1.782228719,-0.520481561,0.589037224,-1.83E-15,-0.003750672,0.841957962,-22.01944756,-6.88E-06,0.993730366,-3.316820621,2.160975456,0.079424843,5.477796078,2.771212085,0.364152908,-0.317848593,25,0.634515368,-0.328754021,35.77733402,-74.11621433,63.39615758,137.5123719,-1.019333515,-0.231391944,753.125,31.57384285,34.79268025,20
32,SURPRISE,3,30,50,20,10,3,6.57E-13,1.127303409,-1.92559494,2.056680922,0.314962671,3.982275861,2.982351274,-1.011389835,-0.185850455,1.12E-14,0.032818379,0.840434054,-22.01944737,8.16E-06,0.993730366,-2.172892094,2.36365962,-0.110830128,4.536551476,3.031859447,-0.347068787,0.100384206,23,0.611934914,-0.380749005,36.97541469,-83.5780714,65.67751618,149.2555876,-1.060488749,-0.208155645,757.5,27.48105408,32.36927837,16
33,BASELINE,0,0,20,20,10,5,2.58E-13,1.490253826,-2.625610961,2.354343618,-0.028739523,4.97995458,3.19958177,-1.073570267,-0.048306134,-2.71E-14,0.032818379,1.005057598,-21.93392941,6.02E-07,0.993730366,-2.263385534,1.929564714,0.059736595,4.192950249,2.903355053,-0.360071182,-0.185375899,2,0.765132054,0.664778555,60.65550543,-250.0199509,218.2484406,468.2683915,2.120816748,-0.441302077,649.4791667,103.1301701,158.9211337,33.33333333
33,BASELINE,1,10,30,20,10,5,0,1.368447665,-2.312500185,2.289292903,-0.063925514,4.601793088,3.246439345,-1.241753625,0.012529843,-3.80E-15,0.000843901,0.810935896,-21.93392966,-1.19E-06,0.993730366,-1.106112719,2.753991604,-0.35699141,3.860104322,2.611140644,0.772335291,1.214832306,1,2.252704738,-0.390976627,44.51248226,-119.2144795,68.62301686,187.8374963,-0.768221914,-0.672838411,703.125,89.86334444,110.6128443,40.74074074
33,BASELINE,2,20,40,20,10,5,-3.73E-13,1.099962842,-2.154409366,2.65442081,-0.378700651,4.808830175,2.673947004,-0.79249254,0.42873136,-7.73E-15,-0.060479584,0.807768166,-21.93393004,6.36E-07,0.993730366,-1.184959412,2.872107506,-0.166678622,4.057066917,2.787370591,1.294604778,1.358031154,1,3.143942641,-0.36176069,46.38534099,-148.2815209,109.9531466,258.2346675,-0.446662061,-0.578076877,753.75,107.2410884,175.0709027,36
33,BASELINE,3,30,50,20,10,5,7.11E-14,1.374020869,-2.98621462,2.507863306,-0.275275874,5.494077927,3.021989757,-0.505992109,-0.004605981,-2.23E-14,-0.049415102,1.211519994,-21.93392959,2.97E-06,0.993730366,-1.281115413,2.146662951,-0.290135503,3.427778244,3.050800404,-0.794473886,0.530846596,6,0.175797512,0.78392822,44.57819414,-148.2820576,109.9541585,258.2362161,-0.353810151,-0.602893943,779.296875,120.1780993,199.9384246,41.66666667
33,BASELINE,4,40,60,20,10,5,5.60E-13,1.666445997,-3.105275011,2.824724754,0.457019368,5.929999765,3.137552121,-1.027123478,-0.30310261,-7.13E-15,0.031130577,1.45479359,-21.9339291,-2.50E-07,0.993730307,-0.812302291,4.973939896,-0.271831453,5.786242008,1.870842146,9.075567245,2.728209257,3,0.529375718,0.596259147,41.79722262,-94.6327204,57.09490038,151.7276208,-0.851718049,-0.717453172,746.875,131.4265925,213.096589,64
33,BASELINE,5,50,70,20,10,5,-3.55E-13,1.287255735,-3.874701904,2.089710276,0.106964473,5.96441218,2.681205031,1.119427117,-1.032834758,-3.94E-14,0.040225956,1.028382829,-21.93393002,-6.47E-07,0.993730366,-1.269592166,1.726737142,0.079292573,2.996329308,2.827084717,-1.391651392,0.240533769,4,0.459232406,0.822465964,44.42173124,-110.7067527,98.40179289,209.1085456,-0.781414669,-0.615127773,707.9326923,108.3225463,170.1619174,57.69230769
33,BASELINE,6,60,80,20,10,5,1.02E-12,0.657585048,-1.530755683,1.070495396,0.025523141,2.601251079,3.121368824,-0.589064341,-0.309808948,-7.72E-15,-0.00084374,0.388853493,-21.93392864,1.02E-06,0.993730366,-1.469374061,1.712740898,-0.234595984,3.182115078,3.097825721,-1.432068348,0.057170603,5,0.518922311,0.518185891,45.18722496,-122.7826998,83.03372281,205.8164226,-0.603341617,-0.71900469,693.287037,114.7501457,191.4399745,48.14814815
33,BASELINE,7,70,90,20,10,5,9.41E-13,0.957332499,-1.555294461,1.029363061,0.529868854,2.584657522,2.395535923,-1.647967506,-0.416040704,1.85E-15,-0.008999896,0.636339002,-21.93392872,-1.55E-07,0.993730307,-1.597620249,1.862797022,0.149729222,3.460417271,3.01932112,-1.11045754,-0.149623916,3,1.104602727,-0.483630485,48.3663615,-150.0929915,125.8352106,275.9282021,-0.230938698,-0.532444623,703.125,105.973906,160.2551582,29.62962963
33,BASELINE,8,80,100,20,10,5,-2.58E-13,1.113630174,-2.45792228,1.387371755,0.366510104,3.845294035,2.836376967,-0.948052504,-0.527844822,-4.66E-15,-0.008154868,0.745770066,-21.93392992,-1.49E-06,0.993730366,-1.605977893,1.791853309,0.044609271,3.397831202,3.18489822,-1.247779489,-0.043018036,4,0.626377903,0.301552661,52.83022941,-152.9087707,157.5967592,310.5055299,0.016641793,-0.282102863,699.6527778,134.922669,213.954124,48.14814815
33,BASELINE,9,90,110,20,10,5,-5.95E-13,1.051532441,-2.246077149,2.146265595,-0.009638357,4.392342744,3.121916621,-0.668004369,-0.176908494,-1.82E-15,0.055599275,0.745834643,-21.93393026,1.36E-06,0.993730366,-1.643476844,2.007773638,0.075737163,3.651250362,3.213716266,-0.902494431,0.17127873,4,1.288573061,-0.449181542,49.26268033,-146.3725126,157.6099323,303.9824448,-0.047354046,-0.374349269,692.5223214,90.01566899,114.7016435,14.28571429
33,BASELINE,10,100,120,20,10,5,9.77E-13,1.271099976,-2.599871976,2.132163193,-0.13230495,4.732035169,3.110582139,-0.831801181,0.042434348,-1.18E-14,-0.040882323,0.894376001,-21.93392869,1.52E-06,0.993730307,-1.396213531,1.981810808,-0.282945544,3.37802434,3.064114851,-0.81333971,0.513899624,2,1.411446544,-0.360502283,42.69949108,-109.3804589,60.03822827,169.4186871,-0.851748392,-0.692338916,711.2268519,105.3848376,162.1193304,25.92592593
33,BASELINE,11,110,130,20,10,5,2.31E-13,1.524172602,-3.031714958,2.504276726,0.224337061,5.535991685,3.124413258,-0.718126792,-0.351066402,-2.00E-14,-0.061886086,1.0505807,-21.93392943,3.38E-07,0.993730366,-0.930474579,2.675814867,-0.434578776,3.606289387,2.598607077,0.575015306,1.335982203,2,0.724297529,0.263200574,45.41918263,-177.5536055,124.1140353,301.6676408,0.09496879,-0.565704322,713.3413462,113.4458767,178.3167827,34.61538462
33,BASELINE,12,120,140,20,10,5,3.55E-13,1.311424774,-3.281556589,2.795469514,3.55E-13,6.077026103,3.013819942,-0.360816406,-0.098850104,-3.75E-14,0.032443312,0.898665599,-21.93392931,1.86E-07,0.993730366,-1.251937866,2.814812899,-0.077458188,4.066750526,2.846523187,1.110969543,1.225251794,2,1.232536993,0.238663251,46.99593605,-177.3558067,124.3335106,301.6893173,-0.104790413,-0.571364034,724.7596154,99.32161725,117.1354051,26.92307692
33,BASELINE,13,130,150,20,10,5,-2.04E-13,1.185544918,-2.291707398,1.886541069,0.048711851,4.178248467,3.173763651,-1.18892748,-0.041263047,3.26E-16,0.012189684,0.898665599,-21.93392987,4.26E-07,0.993730247,-0.861080945,2.58904171,-0.43682301,3.450122595,2.476214215,1.104682446,1.552929282,2,0.985588614,-0.780780071,44.02124308,-118.7499423,56.78943534,175.5393777,-0.809375759,-0.688131968,717.0138889,101.6626109,158.7539748,44.44444444
33,BASELINE,14,140,160,20,10,5,4.00E-13,1.147542386,-1.501581484,2.489508456,0.547973161,3.99108994,2.269626923,-1.132378011,0.171544769,-1.62E-14,0.009001612,0.900090922,-21.93392926,1.78E-07,0.993730307,-1.078587294,2.402913094,-0.344674319,3.481500387,2.846850694,0.1315341,1.080427289,3,0.944251235,0.074947158,46.14257543,-114.2594386,66.16139757,180.4208362,-0.825481226,-0.685981327,713.5416667,102.1846697,153.1850844,37.03703704
33,BASELINE,15,150,170,20,10,5,-7.11E-14,1.162571154,-1.983537669,2.271944628,-0.13501149,4.255482298,3.202863993,-0.908188548,0.102600194,-1.87E-14,0.02325202,0.841923551,-21.93392974,6.18E-07,0.993730366,-1.232132673,2.455379725,-0.344889402,3.687512398,2.951555886,-0.287994385,0.924140215,3,1.069196061,-0.534685758,48.51774631,-114.2436479,60.0434308,174.2870787,-0.880908923,-0.678726998,737.3798077,88.94117073,138.948338,42.30769231
33,BASELINE,16,160,180,20,10,5,-8.44E-13,1.300459055,-1.96241077,2.755169665,-0.205896099,4.717580435,3.179278167,-0.681183399,0.436101108,-3.65E-14,-0.002159927,0.980426062,-21.93393051,3.68E-07,0.993730366,-1.101045966,2.22300601,-0.328923702,3.324051857,2.96536114,-0.471855164,0.899237096,2,1.847979971,-0.362664626,45.38743745,-114.0229233,60.04938638,174.0723096,-0.868296952,-0.655666868,746.875,89.19033224,151.6242357,36
33,BASELINE,17,170,190,20,10,5,3.38E-13,1.253856522,-1.306496055,3.220189059,-0.817162097,4.526685115,2.057470717,-0.286115536,0.807220821,-1.66E-14,0.032160867,0.927322047,-21.93392933,-4.22E-07,0.993730366,-0.913678944,2.864527702,-0.438728213,3.778206587,2.496297672,1.207553387,1.465602517,3,1.378624408,-0.592151856,42.22995331,-103.9237725,64.429312,168.3530845,-0.955969834,-0.625922521,733.1730769,90.9931184,129.941393,30.76923077
33,BASELINE,18,180,200,20,10,5,7.28E-13,1.165532397,-0.844134283,3.202075261,-0.769885144,4.046209544,1.435114155,0.32245604,1.151177722,6.43E-15,-0.001499983,0.779402488,-21.93392894,2.12E-07,0.993730366,-0.890928566,3.066114902,-0.366909504,3.957043409,2.411136047,2.312840939,1.800473332,1,2.412769876,0.632516574,40.60802202,-112.7063971,156.2399532,268.9463504,-0.058108773,-0.407183793,706.5972222,143.6855346,211.4821139,40.74074074
33,BASELINE,19,190,210,20,10,5,1.95E-13,1.0112341,-1.655943527,3.66454407,-0.068093987,5.320487597,2.597911884,2.106228017,0.918388233,-2.01E-14,-0.043409878,0.745769901,-21.93392947,-1.46E-06,0.993730366,-1.197456837,2.839388609,-0.306936175,4.036845207,2.891476121,0.885612488,1.232921243,2,1.093759277,-0.344095451,39.28945626,-112.8231025,156.1786241,269.0017267,0.037757503,-0.375185794,709.4907407,126.661083,145.6758536,22.22222222
33,BASELINE,20,200,220,20,10,5,4.62E-13,1.0488345,-1.562660569,3.079457106,0.516261817,4.642117675,2.06732413,-0.23175345,0.183087732,-3.93E-15,0.033659991,0.810804894,-21.9339292,-2.38E-08,0.993730366,-1.075566173,2.413331509,-0.200766772,3.4888978,2.879042969,0.127541304,1.043596148,2,0.939174205,0.010439464,41.47731537,-94.23266992,62.32828556,156.5609555,-0.856167558,-0.660973738,693.8657407,59.30209011,90.95389589,11.11111111
33,BASELINE,21,210,230,20,10,5,-2.13E-13,1.169099439,-1.279808917,2.856493332,0.682402699,4.136302249,1.710447377,-0.650954304,0.464276172,-2.42E-14,-0.020906008,0.871008591,-21.93392988,-2.02E-07,0.993730366,-1.113927841,2.548274279,-0.404580116,3.66220212,2.839429329,0.366806746,1.196925998,2,1.931268479,-0.248147067,42.54028491,-99.20407155,59.80117048,159.005242,-0.880746125,-0.687701722,715.8564815,82.11414505,93.09668194,18.51851852
33,BASELINE,22,220,240,20,10,5,-2.13E-13,1.405017829,-2.54411003,2.540733218,-0.064293007,5.084843249,3.278842838,-1.097784122,-0.054636081,-1.29E-14,-0.0283143,1.004932925,-21.93392988,-4.19E-07,0.993730366,-1.186183572,2.633069515,-0.314970493,3.819252968,2.894906593,0.521094084,1.137535095,2,1.149089244,-0.270119715,39.96191482,-128.8310821,127.989918,256.821,-0.311360873,-0.520379619,766.25,124.1409282,166.7988571,36
33,BASELINE,23,230,250,20,10,5,9.06E-13,1.351733535,-3.029826464,2.266144236,0.279938451,5.2959707,2.97375113,-0.297797875,-0.496640621,-8.71E-15,0.008814383,0.953266118,-21.93392876,5.36E-07,0.993730426,-1.825771928,1.754210234,0.112616658,3.579982281,3.257622824,-1.121298909,-0.16086477,7,0.158024755,-0.228786495,36.37966092,-128.773465,127.8864,256.6598651,0.051621018,-0.4682832,703.7037037,131.977827,142.5153395,22.22222222
33,BASELINE,24,240,260,20,10,5,1.24E-13,1.244881439,-3.010825333,2.65478093,0.109072648,5.665606263,2.881286772,0.137164864,-0.188455022,4.90E-15,-0.010598492,0.871119453,-21.93392954,-2.01E-06,0.993730307,-1.384879351,2.225366831,0.005696994,3.610246181,3.17528098,-0.723887205,0.434332192,3,0.920607141,-0.556764445,35.09647672,-91.8245708,47.50848546,139.3330563,-0.788085718,-0.703088799,664.8706897,48.80445085,25.74232722,3.448275862
33,BASELINE,25,250,270,20,10,5,8.35E-13,1.434494168,-1.690755997,3.049718183,-0.690451808,4.74047418,2.778257366,-0.634535434,0.843195193,-2.95E-14,-0.015752822,1.055450161,-21.93392883,2.64E-06,0.993730247,-2.005908489,2.063582659,0.064326942,4.069491386,2.830246854,0.101728439,-0.430468917,4,0.858343767,-0.13648905,47.64756396,-162.6156281,203.8559166,366.4715447,1.555228493,-0.165413285,722.9567308,111.6773474,178.8908973,30.76923077
33,BASELINE,26,260,280,20,10,5,3.73E-13,1.308918035,-1.374105524,2.974048378,-0.611969,4.348153903,2.347812466,-0.240753585,0.970915057,-2.05E-14,0.01200215,0.900090922,-21.93392929,-2.79E-07,0.993730307,-1.084663391,2.355508089,-0.436143845,3.44017148,2.807788133,-0.171604395,1.036748886,3,0.766472951,-0.319739077,51.56425926,-178.2441761,203.1108906,381.3550667,0.874003354,-0.230429107,756.25,131.3491689,210.1644786,56
33,BASELINE,27,270,290,20,10,5,9.68E-13,0.918842641,-1.846535844,1.96499973,-0.066408465,3.811535574,3.037907462,-0.219419551,0.187485103,-2.31E-14,-0.004408756,0.674536031,-21.9339287,-1.58E-07,0.993730366,-1.228331804,2.373510599,-0.232366174,3.601842403,2.969564791,-0.169253111,0.900310576,2,1.038527421,1.108737298,45.4479342,-128.0070263,99.90618325,227.9132096,-0.696687651,-0.595293607,728.3653846,80.29206003,86.88399234,26.92307692
33,BASELINE,28,280,300,20,10,5,-5.42E-13,1.317146601,-1.876887014,2.648285724,0.189573393,4.525172738,2.18413959,-0.648181505,0.313516269,-9.57E-15,-0.01640606,0.927343006,-21.93393021,-6.15E-07,0.993730366,-0.918569624,2.460590839,-0.463806212,3.379160404,2.644783108,0.008747101,1.174227595,2,1.819768341,-0.27102561,42.10505121,-127.9970213,76.89092406,204.8879454,-0.554497535,-0.690540463,721.7548077,70.15875285,91.32274498,15.38461538
33,BASELINE,29,290,310,20,10,5,5.51E-13,1.446007605,-2.305879459,3.152796253,-0.250101089,5.458675712,3.14764661,-0.640308484,0.526304264,1.35E-15,-0.01209234,1.07881144,-21.93392911,2.95E-07,0.993730426,-1.352585912,2.550222397,-0.072977036,3.902808189,3.055240657,-0.138015747,0.785390794,5,0.293731984,-0.017370356,39.63420315,-100.7561475,62.0182606,162.7744081,-0.776682699,-0.678350335,731.9711538,98.19586491,158.3299068,34.61538462
33,ANGER,0,0,20,20,10,3,-1.33E-13,1.425423283,-2.85169981,4.358902058,-0.003591067,7.210601868,2.634624594,2.102335747,0.829030689,-1.54E-15,0.010078433,1.054198495,-21.9339298,-3.02E-06,0.993730366,-1.823688149,1.598028541,0.093650199,3.42171669,3.233294659,-1.251903296,-0.194542572,17,0.201804033,-0.024821653,50.32745788,-216.5625964,174.0803561,390.6429525,4.540364538,-0.57315884,725.625,96.22175587,86.0557898,20
33,ANGER,1,10,30,20,10,3,7.99E-14,1.674441775,-3.533528543,2.858766662,0.19769536,6.392295205,3.17011789,-0.826134465,-0.276945903,-2.54E-14,0.005393312,1.491747133,-21.93392958,-3.81E-06,0.993730366,-1.736205935,1.744554162,-0.065440603,3.480760098,3.310879724,-1.194897532,0.037529282,25,0.046549288,0.368154892,28.72885636,-67.79075855,39.15645852,106.9472171,-0.877883231,-0.69037993,734.375,106.8914461,165.6839518,42.30769231
33,ANGER,2,20,40,20,10,3,3.38E-13,1.655695629,-3.506409367,2.857027416,0.128483953,6.363436783,3.033421678,-0.539381438,-0.371877907,-1.32E-15,0.001265852,1.422267682,-21.93392933,-2.16E-06,0.993730366,-1.65786016,1.705100179,-0.05033632,3.362960339,3.303449475,-1.219989419,0.091940477,20,0.078209047,0.548525963,28.94905594,-67.79048238,60.82578916,128.6162715,-0.859875587,-0.643219426,751.875,104.1653646,177.2077535,56
33,ANGER,3,30,50,20,10,3,6.84E-13,1.308207726,-3.376448587,1.813965568,0.141986372,5.190414155,2.580602502,0.766701169,-0.986310132,-2.82E-14,-0.012236567,0.840434054,-21.93392898,2.91E-06,0.993730307,-2.064377785,1.731500626,0.109066144,3.79587841,3.194590507,-0.74095273,-0.379766464,11,0.163090564,0.056489367,30.97984638,-89.97963571,99.5052954,189.4849311,-0.215293109,-0.399333435,711.2268519,121.9096945,178.6524327,48.14814815
33,ANGER,4,40,60,20,10,3,1.87E-13,1.283167699,-3.245878322,2.752055487,-0.038936662,5.997933809,2.888475988,0.410796036,-0.315756698,-2.72E-14,-0.004172622,0.840434054,-21.93392948,1.96E-06,0.993730366,-1.6208812,1.976187468,-0.124195442,3.597068787,3.260984532,-1.234614849,0.148851275,12,0.179479302,-0.346026007,32.07054939,-89.9719246,99.5052258,189.4771504,-0.330952543,-0.397961884,690.2901786,123.1087814,160.5316147,35.71428571
33,ANGER,5,50,70,20,10,3,5.77E-13,1.364245732,-2.652592357,2.847885153,-0.178731236,5.50047751,2.7852922,-0.275779002,0.059099951,-2.22E-14,-0.008087386,0.745886432,-21.93392909,1.73E-07,0.993730366,-0.463545561,5.078702927,-0.247519299,5.542248726,0.553183691,14.78221893,3.924837589,1,0.740222012,0.05092926,36.37556514,-100.5341356,111.6853025,212.2194382,0.003267794,-0.047642033,785.15625,194.2429957,179.1920746,37.5
33,ANGER,6,60,80,20,10,3,-1.42E-13,1.16922534,-2.016501849,2.763776337,-0.103588869,4.780278186,2.999521412,-0.336647879,0.522855078,-1.67E-14,0.025738986,0.840434054,-21.93392981,1.86E-07,0.993730366,-1.094025493,1.945038319,0.294201046,3.039063931,2.465483895,-1.308922887,0.239579186,1,1.52273038,-0.325594857,39.47921058,-115.8768794,112.5146684,228.3915479,-0.315250301,-0.353894545,827.4456522,192.1463983,249.4890019,65.2173913
33,ANGER,7,70,90,20,10,3,-1.78E-13,1.317777496,-2.983096874,2.95351345,-0.120420009,5.936610324,2.811689119,0.44533473,0.297061911,2.55E-15,0.015424638,0.953346903,-21.93392984,-4.17E-08,0.993730366,-0.999693871,2.927921772,-0.31884867,3.927615643,2.704644497,1.196389198,1.419314504,8,0.106970321,0.112906986,34.91775891,-115.8948925,63.62998743,179.5248799,-0.372718955,-0.748263509,775.390625,170.5303441,296.5530291,75
33,ANGER,8,80,100,20,10,3,-2.66E-14,1.466060778,-2.825381122,2.92496146,-0.130617148,5.750342582,3.094065447,-0.438059825,0.128475149,-3.31E-15,-0.027754972,1.006332243,-21.93392969,-2.53E-07,0.993730366,-1.503591776,2.071861982,-0.112239577,3.575453758,3.238712506,-0.966302633,0.341601461,27,-0.00222097,0.603157383,31.02454858,-75.91807476,67.03695722,142.955032,-0.730850572,-0.574226927,770.1822917,137.5709401,233.2855112,54.16666667
33,ANGER,9,90,110,20,10,3,-2.84E-13,1.216651885,-1.853839898,2.505120627,0.245891704,4.358960526,2.776288962,-0.828156983,0.11541788,-4.29E-14,-0.012025592,0.927447003,-21.93392995,-2.22E-06,0.993730366,-1.59470582,1.905933142,-0.041442335,3.500638962,3.293107037,-1.168372869,0.185128838,21,0.039266616,-0.269261933,28.67589337,-66.8832725,51.44744792,118.3307204,-0.924238077,-0.581915096,759.375,132.1213635,223.9886123,48
33,ANGER,10,100,120,20,10,3,6.84E-13,1.019893041,-2.472982058,2.175975729,-0.05725635,4.648957787,2.943342242,-0.123860743,-0.297689505,-1.36E-14,0.045594105,0.745886432,-21.93392898,-1.02E-06,0.993730366,-1.716107726,2.0508883,-0.012649177,3.766995907,3.262213695,-1.085436821,0.100217156,23,0.072761039,0.319786602,27.84526738,-65.01300133,45.5104379,110.5234392,-0.839670705,-0.661773112,763.0208333,158.5206391,269.3354972,58.33333333
33,ENTHUSIASM,0,0,20,20,10,7,-4.97E-13,1.100055011,-2.227102075,2.087858382,0.245247057,4.314960456,2.692436054,-0.314260378,-0.284321877,-2.31E-14,-0.013689952,0.841957962,-21.93393016,-1.87E-06,0.993730366,-1.679216623,1.69714725,0.114479907,3.376363754,3.285066039,-1.197370052,-0.057234623,13,0.20791436,0.065078671,50.94509055,-210.8667402,264.90405,475.7707902,5.595055661,0.247286841,735.625,53.73425157,58.55033114,20
